"PARENT_CATEGORY_CATEGORY_CODE","CHILD_CATEGORY_CATEGORY_CODE","ADVERTISER_CID","SUM(SUM_COMM_AMOUNT_USD)"
382,1022,3788974,2913.409
382,1022,3791250,6467.308
382,1022,3792305,5270.257
382,1022,3793521,1500
382,1022,3799556,1460.45
382,1022,3801426,2500.464
382,1022,3803529,3834.564
382,1022,3805502,24660.375
382,1022,3806049,4177.704
382,1022,3810345,71322.63
382,1022,3810548,3982.273
382,1022,3812192,15300
382,1022,3812198,2613.173
382,1022,3812999,3042.192
382,1022,3817685,11495.64
382,1022,3818674,4411.414
382,1022,3818707,2833.635
382,1022,3824285,1288.8
382,1022,3824326,3803.626
382,1022,3825478,2523.293
382,1022,3827405,12548.738
382,1022,3827418,4269.915
382,1022,3827431,3558.645
382,1022,3827438,4044.854
382,1022,3827453,1163.792
382,1022,3829272,2480
382,1022,3831835,1905
382,1022,3831921,3554.346
382,1022,3831926,21853.576
382,1022,3836079,5250
382,1022,3838354,26078
382,1022,3840426,14820
382,1022,3840613,1361.638
382,1022,3842669,1900
382,1022,3847678,5179.469
382,1022,3848495,16882.703
382,1022,3852825,36755.87
382,1022,3852826,18580.146
382,1022,3852827,7369.819
382,1022,3852850,1358.361
382,1022,3852851,8333.078
382,1022,3852859,3183.424
382,1022,3853787,15589.394
382,1022,3855127,3908.569
382,1022,3856175,1069.36
382,1022,3857143,5829.921
382,1022,3857148,19739.67
382,1022,3857152,4178.518
382,1022,3857263,10506.788
382,1022,3863211,1457.53
382,1022,3873486,4008.285
382,1022,3875896,2580
382,1022,3885953,27165.773
382,1022,3886248,2040
382,1022,3891235,19071.409
382,1022,3892548,1443.228
382,1022,3895296,38820
382,1022,3904858,1389
382,1022,3905537,1043.157
382,1022,3906677,9797.984
382,1022,3912481,10512.085
382,1022,3915185,18789.792
382,1022,3923694,1465.45
382,1022,3924578,5840.397
382,1022,3925419,1712
382,1022,3929100,13625.145
382,1022,3929865,3862.461
382,1022,3931022,3417.096
382,1022,3932116,2592.008
382,1022,3936531,15218.909
382,1022,3940130,6990.22
382,1022,3949214,16314.101
382,1022,3950273,82830.661
382,1022,3956402,2212.883
382,1022,3965017,2169.818
382,1022,3966243,2468.058
382,1022,3971834,21354.087
382,1022,3977804,1495
382,1022,3978260,8368.211
382,1022,3981305,2497.641
382,1022,3986614,8171
382,1022,3987786,1898.058
382,1022,3987789,4095
382,1022,3989874,7007.38
382,1022,3991704,3025
382,1022,3991707,1044.119
382,1022,3991880,3251.384
382,1022,3992613,10926.888
382,1022,3992766,4718.994
382,1022,4004239,5101
382,1022,4005700,2500
382,1022,4006953,15667.619
382,1022,4008351,1481.065
382,1022,4008588,16778.065
382,1022,4009162,30643.047
382,1022,4009186,2101.682
382,1022,4009357,1047.224
382,1022,4010097,11073.054
382,1022,4010327,1773.749
382,1022,4013663,3314.161
382,1022,4014359,1554.003
382,1022,4014442,11935.915
382,1022,4015451,1805
382,1022,4016127,1463.626
382,1022,4017900,4107.648
382,1022,4017902,6266.147
382,1022,4018320,119298.043
382,1022,4018453,1120.56
382,1022,4018548,6308.946
382,1022,4019306,4828.836
382,1022,4019917,131285
382,1022,4019926,25580
382,1022,4020282,22200
382,1022,4022601,1697.719
382,1022,4024059,1145.376
382,1022,4024247,1344.245
382,1022,4024703,1388.667
382,1022,4024924,4485.487
382,1022,4025547,153815
382,1022,4025749,10539.111
382,1022,4027399,5733.56
382,1022,4027400,2448.069
382,1022,4027410,6258.556
382,1022,4027425,2623.385
382,1022,4027438,1031.32
382,1022,4027442,1461.341
382,1022,4028100,1250
382,1022,4029161,14053.997
382,1022,4029387,2105.064
382,1022,4033254,1808.785
382,1022,4034093,3495
382,1022,4034110,17711.796
382,1022,4035229,5158.872
382,1022,4037796,2036.761
382,1022,4038425,27730.416
382,1022,4039364,5059.332
382,1022,4044288,1600
382,1022,4044331,3390.214
382,1022,4044858,2754.001
382,1022,4046085,8321.893
382,1022,4046087,3406.816
382,1022,4048924,2375.873
382,1022,4050768,2051.243
382,1022,4051504,10848.354
382,1022,4054252,18352.575
382,1022,4054254,2175.802
382,1022,4054257,2919.475
382,1022,4054260,1977.039
382,1022,4054388,1485
382,1022,4055157,2388.018
382,1022,4055913,1482.668
382,1022,4056040,9994.985
382,1022,4056250,1201.559
382,1022,4057030,129596.529
382,1022,4057709,26587.203
382,1022,4057800,37703.25
382,1022,4057829,28861.218
382,1022,4057870,1959.655
382,1022,4059510,175350
382,1022,4059605,2482.134
382,1022,4059796,113557.458
382,1022,4060419,10170
382,1022,4060624,1493.135
382,1022,4061244,5282.478
382,1022,4065627,1552.936
382,1022,4066509,1260
382,1022,4067071,4182.137
382,1022,4071328,84518
382,1022,4071998,3250.716
382,1022,4072089,6610.036
382,1022,4072127,1566.797
382,1022,4072624,3253.364
382,1022,4072932,1565
382,1022,4073631,3573.836
382,1022,4075758,10444
382,1022,4076189,2955.944
382,1022,4080707,1245.015
382,1022,4082392,2823.749
382,1022,4082411,2051.228
382,1022,4082818,2349.419
382,1022,4083400,4641.125
382,1022,4087801,1222.57
382,1022,4089025,1622.541
382,1022,4098455,3690.447
382,1022,4104464,1645.779
382,1022,4106153,1003.158
382,1022,4109522,28860.031
382,1022,4109783,5664
382,1022,4110283,12519.575
382,1022,4111029,2927.131
382,1022,4120417,10409.156
382,1022,4124009,2299.513
382,1022,4126891,2407.512
382,1022,4131376,1018.564
382,1022,4133226,4920
382,1022,4145410,17002.72
382,1022,4169205,3031.255
382,1022,4170143,1257.027
382,1022,4170920,1384.924
382,1022,4174959,3495.171
382,1022,4179814,2694.338
382,1022,4181049,3062.2
382,1022,4182027,2299.953
382,1022,4186120,1331.015
382,1022,4186290,5840.2
382,1022,4189902,19718.58
382,1022,4189905,35355.698
382,1022,4190032,1662.247
382,1022,4201370,1471.163
382,1022,4201498,1256.578
382,1022,4209848,2375.136
382,1022,4210140,8374
382,1022,4212439,18426.893
382,1022,4221493,1170
382,1022,4222898,7118.546
382,1022,4230684,1732.426
382,1022,4231651,1299.292
382,1022,4239099,1975
382,1022,4243486,4101.027
382,1022,4246741,1617.982
382,1022,4249651,1823.163
382,1022,4252829,1672.159
382,1022,4255121,12871.6
382,1022,4257332,11199.243
382,1022,4260289,3689.348
382,1022,4262601,5069.345
382,1022,4266003,1165
382,1022,4274956,1041.841
382,1022,4285005,1455.358
382,1022,4297311,3203.636
382,1022,4297313,39241.578
382,1022,4306225,1011.484
382,1022,4308159,3385.56
382,1022,4313458,5300
382,1022,4323547,1007.32
382,1022,4323549,7309.629
382,1022,4324411,3716
382,1022,4343965,1530.18
382,1022,4346056,3200.127
382,1022,4347393,2961.307
382,1022,4347411,1037.46
382,1022,4353390,1807.679
382,1022,4355234,1880.7
382,1022,4363563,2850.456
382,1022,4363858,2954.812
382,1022,4377572,3090.797
382,1022,4386089,1307.17
382,1022,4389797,1821.491
382,1022,4389994,4275
382,1022,4393293,1939.7
382,1022,4393463,1433.667
382,1022,4401888,2119.817
382,1022,4402125,3007.2
382,1022,4403091,4608.414
382,1022,4406388,26140
382,1022,4414005,1321.311
382,1022,4419486,6429.66
382,1022,4432594,1375.011
382,1022,4434085,2817
382,1022,4445029,2691.711
382,1022,4445720,18944.858
382,1022,4447712,2257.107
382,1022,4450361,9890.802
382,1022,4451250,1505.398
382,1022,4455265,3439.956
382,1022,4460821,1077.312
382,1022,4470662,3015.08
382,1022,4483709,1505
382,1022,4494278,1012
382,1022,4509819,5085.233
382,1023,713904,622340
382,1023,849260,2407.616
382,1023,1103169,7410
382,1023,1388074,1696
382,1023,1489014,265745
382,1023,1513033,11522.768
382,1023,2011341,3913.6
382,1023,2018843,51304.852
382,1023,2477527,1160
382,1023,2522262,73647.924
382,1023,3468116,43196.559
382,1023,3662048,1451.589
382,1023,3886248,1920
382,1023,4158288,1167.684
391,392,256357,3932.285
391,392,306807,12807.246
391,392,331744,1120
391,392,418963,6864.76
391,392,444838,9016
391,392,445101,26824.664
391,392,470094,7544.155
391,392,473140,3513.346
391,392,513096,3043.44
391,392,550789,6770.844
391,392,551771,11400
391,392,667758,8354.314
391,392,693552,3551
391,392,711914,52732.79
391,392,722009,1419.399
391,392,736375,4537.308
391,392,736742,75386
391,392,763447,2867.459
391,392,769194,1779.687
391,392,804819,15271.056
391,392,818719,2004
391,392,853835,167872.297
391,392,860966,232481.808
391,392,974764,10979.593
391,392,985210,15346.78
391,392,986833,23333.865
391,392,1024252,2135
391,392,1024283,2747.593
391,392,1032768,14774
391,392,1045525,1845.627
391,392,1055136,9381.351
391,392,1097361,5029.724
391,392,1103169,102402
391,392,1104648,1480
391,392,1121438,12503.5
391,392,1147173,6140
391,392,1157059,3038.925
391,392,1176303,1535
391,392,1181479,19701.588
391,392,1189455,8912
391,392,1206555,8192.119
391,392,1218194,1155.926
391,392,1338756,1102.42
391,392,1357480,6938
391,392,1359820,2926.556
391,392,1388074,13164
391,392,1393333,123670.087
391,392,1409810,75165
391,392,1416570,1972.232
391,392,1428160,3948.011
391,392,1428276,55045
391,392,1457779,2376.566
391,392,1458280,3170.934
391,392,1460764,1895
391,392,1461363,5274.211
391,392,1463156,5332.627
391,392,1464859,1022.752
391,392,1472042,1100.3
391,392,1472899,11655.797
391,392,1480012,7131.264
391,392,1509473,6858.479
391,392,1512270,5019
391,392,1513033,34816.263
391,392,1522858,3428.726
391,392,1530444,31608.178
391,392,1532677,1630.29
391,392,1547334,25162.621
391,392,1561202,42471.554
391,392,1561358,1634
391,392,1582187,6553.936
391,392,1600391,5609.299
391,392,1602191,13456.712
391,392,1604489,1394.973
391,392,1609619,1346.812
391,392,1625589,1590
391,392,1629726,2100.236
391,392,1631023,2325.612
391,392,1633921,1806.289
391,392,1646298,1515.423
391,392,1660014,3686
391,392,1678405,5700
391,392,1702763,4375.335
391,392,1703616,7862.281
391,392,1723937,11869.747
391,392,1762860,4442
391,392,1826017,13877.154
391,392,1836140,3977.478
391,392,1836281,22122.971
391,392,1838988,1518.247
391,392,1850236,3089.434
391,392,1855055,2650
391,392,1874913,1785.054
391,392,1875529,12512.482
391,392,1875857,6124.573
391,392,1876573,1329.389
391,392,1880882,16026.512
391,392,1905878,1571.63
391,392,1921203,1136.672
391,392,1932217,1630.266
391,392,1957211,4025.411
391,392,1987828,3439.384
391,392,1995531,4982.907
391,392,1997729,7619.39
391,392,2000046,113554.36
391,392,2003328,15261.08
391,392,2005415,1017.639
391,392,2061797,28356.052
391,392,2066840,3736.122
391,392,2102181,3205.413
391,392,2137115,1011.677
391,392,2138908,1305.914
391,392,2166096,16282
391,392,2172304,6382.734
391,392,2182928,2093.554
391,392,2187719,3938.207
391,392,2193491,14508.737
391,392,2195726,1189.205
391,392,2218454,1492.94
391,392,2223275,5032.41
391,392,2230306,1730.764
391,392,2234018,4563.749
391,392,2239542,10543.366
391,392,2239874,69179.055
391,392,2249155,166462.821
391,392,2253598,1085
391,392,2265793,1521.338
391,392,2278967,13615.606
391,392,2326708,17534.609
391,392,2326712,2725.906
391,392,2344878,2250
391,392,2346375,1196.954
391,392,2357926,25590.937
391,392,2366516,31555.769
391,392,2393553,1477.681
391,392,2398482,9520.765
391,392,2428345,1200
391,392,2446763,2496.572
391,392,2452632,5390
391,392,2472401,5672.322
391,392,2489979,2452.998
391,392,2503687,5817.299
391,392,2507656,25556.121
391,392,2507679,17621.58
391,392,2515404,3258
391,392,2522716,54729.781
391,392,2528668,26822.428
391,392,2534397,4849.099
391,392,2540350,1495.26
391,392,2559284,3464.688
391,392,2567679,5247.269
391,392,2568723,1511.134
391,392,2592965,20312.726
391,392,2626374,2022.847
391,392,2648678,1094
391,392,2691601,5005.267
391,392,2691614,7254.652
391,392,2691623,1294.458
391,392,2696047,5275
391,392,2697082,42457.007
391,392,2699084,2445
391,392,2719690,12933.72
391,392,2732132,5065.554
391,392,2743018,8002.211
391,392,2746504,8700
391,392,2761757,8535.077
391,392,2773470,11235.874
391,392,2778446,2693.818
391,392,2796552,2271.1
391,392,2797026,9185
391,392,2800540,1396.803
391,392,2808752,3966.805
391,392,2813765,11817.009
391,392,2842051,21526.635
391,392,2842709,3843.451
391,392,2844946,2258.358
391,392,2845015,5527.93
391,392,2848364,4106.646
391,392,2854606,3999.046
391,392,2894314,1788.217
391,392,2897941,11297.235
391,392,2898630,2322.499
391,392,2936958,29893.951
391,392,2937062,2280
391,392,2948661,4273.444
391,392,2965115,8280.16
391,392,2965253,3109.291
391,392,2965991,39691.971
391,392,2970358,5705.834
391,392,2988201,6778.691
391,392,2997613,2245.781
391,392,3009921,1305.093
391,392,3014150,1632.673
391,392,3014737,9908.2
391,392,3024930,49331.028
391,392,3025042,2200
391,392,3052006,2100
391,392,3065612,2875
391,392,3067598,14292.047
391,392,3070893,3821.315
391,392,3092756,95744.116
391,392,3104023,2515.971
391,392,3142111,19830
391,392,3153137,1620.133
391,392,3165961,1374
391,392,3175074,1565.305
391,392,3194883,2371.559
391,392,3220637,1732.979
391,392,3242250,7391.032
391,392,3243166,34719.542
391,392,3248095,1003.126
391,392,3252578,22125.296
391,392,3256847,3777.3
391,392,3266946,3317.365
391,392,3273383,2304.16
391,392,3274480,3258.001
391,392,3274486,2520.752
391,392,3286350,1092
391,392,3289323,6785.562
391,392,3324285,3022.145
391,392,3330805,12505.672
391,392,3332345,4984.225
391,392,3341542,16668.525
391,392,3342719,37800
391,392,3344544,1098.842
391,392,3345701,2517.245
391,392,3362112,2817.137
391,392,3393442,24912.3
391,392,3407281,2069.412
391,392,3413076,35797.559
391,392,3429071,45625.772
391,392,3430470,62505.592
391,392,3435634,21566.066
391,392,3436120,10263.415
391,392,3446983,80920
391,392,3468748,1995.945
391,392,3476017,1603.033
391,392,3485886,1421
391,392,3514211,16487.364
391,392,3534989,1764.891
391,392,3557279,7396.237
391,392,3579991,32374.328
391,392,3579999,24685.009
391,392,3588171,2199.488
391,392,3593457,4870.963
391,392,3609731,43477.122
391,392,3616985,125412.534
391,392,3632758,1791.663
391,392,3649486,17223.499
391,392,3655512,7386.778
391,392,3659001,1031.063
391,392,3662048,58011.913
391,392,3679021,1829.708
391,392,3683615,9349.886
391,392,3686869,1598.981
391,392,3687358,7033.634
391,392,3711150,9154.14
391,392,3718229,4371.767
391,392,3719549,32986.247
391,392,3724478,11606.042
391,392,3726565,6087.451
391,392,3731911,1149.304
391,392,3733435,25810
391,392,3739171,1469.998
391,392,3743656,5160.71
391,392,3746510,4206.761
391,392,3770605,4734.738
391,392,3773962,24342.278
391,392,3774518,4655.534
391,392,3776728,1282.748
391,392,3776933,23431.08
391,392,3794425,7721.351
391,392,3799556,21538.572
391,392,3804526,5648.65
391,392,3823262,3109.158
391,392,3830598,4954.043
391,392,3836011,1625.888
391,392,3838144,1486.995
391,392,3840488,9853.921
391,392,3840613,7084.142
391,392,3843880,2136
391,392,3856265,8632.812
391,392,3857143,1051.661
391,392,3857148,2593.657
391,392,3857152,13641.105
391,392,3858664,11374.113
391,392,3861911,124670.035
391,392,3873506,14268.317
391,392,3905537,1344.722
391,392,3906677,6815.19
391,392,3909954,13731.257
391,392,3911749,16171.508
391,392,3915185,2965.43
391,392,3923694,2427.55
391,392,3925281,2332.646
391,392,3925419,17562
391,392,3929867,3607.772
391,392,3929883,2270.633
391,392,3932116,2915.268
391,392,3940130,4524.643
391,392,3949214,2803.196
391,392,3992613,1891.441
391,392,4007667,4686.281
391,392,4008351,10037.617
391,392,4009158,1855.866
391,392,4010097,11753.047
391,392,4014487,5206.452
391,392,4015451,21862.572
391,392,4017900,6353.259
391,392,4018060,1195.724
391,392,4018320,8752.022
391,392,4018453,3571.8
391,392,4022601,3719.393
391,392,4022852,1045.939
391,392,4023958,6200.512
391,392,4024878,1936.152
391,392,4025749,16098.134
391,392,4027400,27182.179
391,392,4034382,1128.75
391,392,4039364,1008.853
391,392,4040721,1793.495
391,392,4044858,1989.214
391,392,4046085,1979.001
391,392,4046087,20420.305
391,392,4048660,1812.399
391,392,4051504,9190.173
391,392,4057030,76183.199
391,392,4057036,3461.773
391,392,4059510,1860
391,392,4060622,10105.16
391,392,4061244,1512.881
391,392,4064643,3659.5
391,392,4066509,64890
391,392,4067071,1781.677
391,392,4073656,23376.985
391,392,4080997,1333.464
391,392,4081605,2215.707
391,392,4082411,10898.572
391,392,4082818,8934.442
391,392,4089025,1954.104
391,392,4110283,8019.622
391,392,4111029,2370.796
391,392,4126179,5559.831
391,392,4143835,2365.199
391,392,4144675,2132.677
391,392,4160525,1072.695
391,392,4166778,1374.237
391,392,4170637,15294.137
391,392,4186290,4566.1
391,392,4236360,3590.556
391,392,4247920,3426.342
391,392,4247934,1803.59
391,392,4281973,1902.315
391,392,4297311,6595.255
391,392,4313881,7267
391,392,4324204,1395
391,392,4347401,1476.54
391,392,4347407,2049.53
391,392,4350219,5738.156
391,392,4363563,3001.065
391,392,4363756,5379.934
391,392,4400174,1246.117
391,392,4427097,2061.415
391,392,4434085,1293
391,392,4491880,1071.277
391,410,129899,2055.509
391,410,237343,7852.67
391,410,242732,36076.949
391,410,247840,1084.19
391,410,260551,515114.257
391,410,398977,11758.288
391,410,399634,12555.886
391,410,418963,42554.188
391,410,422997,1456.083
391,410,445101,4413.865
391,410,473140,10329.139
391,410,520129,4333.901
391,410,531450,10651.259
391,410,534038,4947.13
391,410,545432,3530.127
391,410,577911,6753.166
391,410,618928,4408.298
391,410,634218,1786.001
391,410,667758,4367.912
391,410,676705,1506.418
391,410,698247,13195
391,410,713904,42805
391,410,722009,10949.432
391,410,726692,5296.517
391,410,736742,20978
391,410,741590,2062
391,410,758183,1374.497
391,410,761785,50178
391,410,769194,42555.475
391,410,774687,605170.544
391,410,777292,15839.4
391,410,809940,9885.862
391,410,820608,1616.841
391,410,821132,2012.789
391,410,832072,1201.5
391,410,847959,4552.778
391,410,849260,9116.657
391,410,853835,211949.586
391,410,854349,8038.723
391,410,856459,1029.106
391,410,857900,1093.11
391,410,860321,1838.087
391,410,860966,35190.297
391,410,863484,1605.536
391,410,867296,3369.533
391,410,869276,20954.859
391,410,872520,1104.253
391,410,882408,439975.842
391,410,904674,7347.602
391,410,943306,1691.232
391,410,943328,1701.625
391,410,987860,4318.908
391,410,991260,4007.557
391,410,996479,1254.11
391,410,998086,3386.308
391,410,1004122,3119.031
391,410,1018676,4350
391,410,1019547,1604.232
391,410,1024283,38782.534
391,410,1027018,52060
391,410,1032768,12948
391,410,1038777,13495.411
391,410,1045525,15129.983
391,410,1055136,31669.701
391,410,1064909,3720.618
391,410,1089033,6255.67
391,410,1097361,11749.958
391,410,1101742,4561.661
391,410,1103169,5636
391,410,1104648,3645
391,410,1121438,19552
391,410,1127296,9880.594
391,410,1132500,7058.364
391,410,1133298,6837.859
391,410,1134346,6418
391,410,1151445,1438.62
391,410,1154360,5907.118
391,410,1157059,8668.428
391,410,1169237,5616.485
391,410,1176303,14190
391,410,1185635,30325.061
391,410,1189455,18884.2
391,410,1201860,1135.164
391,410,1206555,201546.715
391,410,1218194,1458.5
391,410,1220066,3558.01
391,410,1227577,1693
391,410,1335795,13473
391,410,1337750,6090.852
391,410,1338756,395886.06
391,410,1345547,56225.646
391,410,1359466,18610.391
391,410,1376813,1058.228
391,410,1379297,4200.8
391,410,1382555,25210.136
391,410,1393333,2236.459
391,410,1395443,9817.875
391,410,1395448,4804.611
391,410,1403748,1189.556
391,410,1403952,2108.49
391,410,1404429,21506.737
391,410,1409810,2170
391,410,1410130,2033.544
391,410,1410131,6227.293
391,410,1416570,3851.449
391,410,1420344,101957.05
391,410,1426179,13247.784
391,410,1427015,6732.779
391,410,1427863,12094.627
